unreasonable : 25,dirty cup : 0,aware guest : 0,pricing : 9,drunk : 6,bang : 0,hotspot : 4,annoying habit : 0,aware management : 0,dirty cup : 0
friday : 24,dirty curtain : 0,aware hotel : 0,stain : 9,garbage : 6,bare : 0,minor problem : 4,annoying noise : 0,aware person : 0,dirty curtain : 0
neck : 24,dirty dish : 0,aware management : 0,stuffy room : 9,insist : 6,bare bone : 0,negative experience : 4,annoying part : 0,aware room : 0,dirty dish : 0
poor english : 24,dirty feel : 0,aware person : 0,ugly : 9,negative nothing : 6,bare foot : 0,not working : 4,annoying room : 0,aware something : 0,dirty feel : 0
accurate : 23,dirty filter : 0,aware room : 0,worst experience : 9,poor connection : 6,bare footed : 0,pain : 4,annoying step : 0,aware thing : 0,dirty filter : 0
dirty room : 23,dirty floor : 0,aware something : 0,affair : 8,pricey hotel : 6,bare minimum : 0,poor selection : 4,annoying thing : 0,aware traveler : 0,dirty floor : 0
negative reviews : 23,dirty glass : 0,aware thing : 0,affect : 8,problematic : 6,bare necessity : 0,pricey breakfast : 4,annoying wifi : 0,awkward bathroom : 0,dirty glass : 0
rollaway bed : 23,dirty hallway : 0,aware traveler : 0,dead : 8,refuse : 6,bare room : 0,pricey buffet : 4,aware guest : 0,awkward bit : 0,dirty hallway : 0
sharp : 23,dirty hotel : 0,awkward bathroom : 0,dirty room : 8,rollaway : 6,bare wall : 0,smallish : 4,aware hotel : 0,awkward configuration : 0,dirty hotel : 0
stressful : 23,dirty linen : 0,awkward bit : 0,drain : 8,sticky : 6,bedside : 0,stuffy room : 4,aware management : 0,awkward layout : 0,dirty linen : 0
stuffy room : 23,dirty luggage : 0,awkward configuration : 0,negative comment : 8,terrible breakfast : 6,big negative : 0,wet room : 4,aware person : 0,awkward position : 0,dirty luggage : 0
background : 22,dirty restaurant : 0,awkward layout : 0,not disturb : 8,unsure : 6,blanket : 0,worst part : 4,aware room : 0,awkward shower : 0,dirty restaurant : 0
handful : 22,dirty room : 0,awkward position : 0,problematic : 8,warning : 6,bottled drink : 0,ability : 3,aware something : 0,awkward situation : 0,dirty room : 0
paint : 22,dirty rug : 0,awkward shower : 0,remind : 8,ability : 5,bottled tea : 0,affect : 3,aware thing : 0,awkward time : 0,dirty rug : 0
inconsistent : 21,dirty sheet : 0,awkward situation : 0,argue : 7,annoying thing : 5,burger : 0,annoying thing : 3,aware traveler : 0,background : 0,dirty sheet : 0
problematic : 21,dirty stain : 0,awkward time : 0,handful : 7,bare minimum : 5,camping : 0,claim : 3,awkward bathroom : 0,backpacker : 0,dirty stain : 0
affect : 20,dirty toilet : 0,backpacker : 0,joke : 7,correct exit : 5,claim : 0,cupboard : 3,awkward bit : 0,ball : 0,dirty toilet : 0
cottage : 20,dirty towel : 0,ball : 0,poor hotel : 7,dirty room : 5,claustrophobic feel : 0,dangerous : 3,awkward configuration : 0,bang : 0,dirty towel : 0
outdated room : 20,dirty wall : 0,bare : 0,refuse : 7,disappointing hotel : 5,claustrophobic person : 0,drunk : 3,awkward layout : 0,bare : 0,dirty wall : 0
stale smell : 20,dirty water : 0,bare bone : 0,soundproofing : 7,duvet : 5,claustrophobic room : 0,garbage : 3,awkward position : 0,bare bone : 0,dirty water : 0
uncomfortable pillow : 20,disappointing : 0,bare foot : 0,stressful : 7,hanger : 5,confuse : 0,gesture : 3,awkward shower : 0,bare foot : 0,disappointing : 0
garbage : 19,disappointing area : 0,bare footed : 0,worst part : 7,minor issue : 5,correct amount : 0,horrible room : 3,awkward situation : 0,bare footed : 0,disappointing area : 0
terrible service : 19,disappointing bathroom : 0,bare minimum : 0,advanced : 6,not disturb : 5,correct breakfast : 0,mediocre breakfast : 3,awkward time : 0,bare minimum : 0,disappointing bathroom : 0
affair : 18,disappointing breakfast : 0,bare necessity : 0,annoying thing : 6,outdated room : 5,correct bus : 0,mediocre service : 3,ball : 0,bare necessity : 0,disappointing breakfast : 0
disappointing breakfast : 18,disappointing buffet : 0,bare room : 0,ball : 6,plate : 5,correct exit : 0,minor complaint : 3,bang : 0,bare room : 0,disappointing buffet : 0
not aware : 18,disappointing choice : 0,bare wall : 0,disappointing breakfast : 6,poor skill : 5,correct hotel : 0,mixed feeling : 3,bare : 0,bare wall : 0,disappointing choice : 0
not disturb : 18,disappointing dinner : 0,big negative : 0,disappointing experience : 6,rude staff : 5,correct information : 0,neck : 3,bare bone : 0,big negative : 0,disappointing dinner : 0
pricey room : 18,disappointing experience : 0,blanket : 0,dusty room : 6,sharp : 5,correct location : 0,outdated bathroom : 3,bare foot : 0,blanket : 0,disappointing experience : 0
pricey side : 18,disappointing fact : 0,bottled drink : 0,garbage : 6,stale smoke : 5,correct number : 0,outdated furniture : 3,bare footed : 0,bottled drink : 0,disappointing fact : 0
refuse : 18,disappointing food : 0,bottled tea : 0,negative side : 6,terrible service : 5,correct order : 0,poor light : 3,bare minimum : 0,bottled tea : 0,disappointing food : 0
tear : 18,disappointing gym : 0,burger : 0,outdated room : 6,wet room : 5,correct password : 0,poor wifi : 3,bare necessity : 0,burger : 0,disappointing gym : 0
worst experience : 18,disappointing hotel : 0,claim : 0,poor quality : 6,worst service : 5,correct place : 0,pricey side : 3,bare room : 0,camping : 0,disappointing hotel : 0
advanced : 17,disappointing location : 0,claustrophobic feel : 0,pricey breakfast : 6,accurate : 4,correct price : 0,problematic : 3,bare wall : 0,claim : 0,disappointing location : 0
blanket : 17,disappointing lounge : 0,claustrophobic person : 0,pricey side : 6,background : 4,correct room : 0,refuse : 3,big negative : 0,claustrophobic : 0,disappointing lounge : 0
poor selection : 17,disappointing meal : 0,claustrophobic room : 0,tear : 6,big negative : 4,correct service : 0,remind : 3,blanket : 0,claustrophobic feel : 0,disappointing meal : 0
pricey breakfast : 17,disappointing place : 0,concrete : 0,terrible service : 6,dirty bathroom : 4,correct spelling : 0,slight negative : 3,bottled drink : 0,claustrophobic person : 0,disappointing place : 0
argue : 16,disappointing point : 0,correct : 0,unfriendly staff : 6,exciting area : 4,correct time : 0,unfriendly staff : 3,bottled tea : 0,claustrophobic room : 0,disappointing point : 0
confuse : 16,disappointing pool : 0,correct amount : 0,unreasonable : 6,existent : 4,correct way : 0,useless : 3,camping : 0,confuse : 0,disappointing pool : 0
minor complaint : 16,disappointing quality : 0,correct breakfast : 0,worst thing : 6,minor complaint : 4,cottage : 0,worst thing : 3,claustrophobic : 0,correct amount : 0,disappointing quality : 0
negative experience : 16,disappointing recommendation : 0,correct bus : 0,confuse : 5,negative experience : 4,cramped area : 0,yellow : 3,claustrophobic feel : 0,correct breakfast : 0,disappointing recommendation : 0
negative nothing : 16,disappointing restaurant : 0,correct exit : 0,disappointing stay : 5,negative reviews : 4,cramped bathroom : 0,advanced reservation : 2,claustrophobic person : 0,correct bus : 0,disappointing restaurant : 0
annoying thing : 15,disappointing room : 0,correct hotel : 0,dresser : 5,not aware : 4,cramped bedroom : 0,awkward position : 2,claustrophobic room : 0,correct exit : 0,disappointing room : 0
disappointing experience : 15,disappointing selection : 0,correct information : 0,funny thing : 5,outdated hotel : 4,cramped feel : 0,bang : 2,concrete : 0,correct hotel : 0,disappointing selection : 0
